Customer ID,Age,Gender,Item Purchased,Category,purchase amount(INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3356,40,Female,Blouse,Clothing,2380,Gujarat,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,Net Banking,Bi-Weekly
3357,39,Female,Jeans,Clothing,4080,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,Google Pay,Bi-Weekly
3358,41,Female,Hoodie,Clothing,5695,Rajasthan,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly
3359,56,Female,T-shirt,Clothing,5015,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually
3360,43,Female,Sunglasses,Accessories,6290,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly
3361,22,Female,Jacket,Outerwear,6885,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47,Female,Shoes,Footwear,2210,Tamil Nadu,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,50,Female,Handbag,Accessories,5185,Tennessee,M,Gray,Summer,3,No,Next Day Air,No,No,48,PhonePe,Fortnightly
3364,58,Female,Sweater,Clothing,1955,Andhra Pradesh,M,Turquoise,Winter,3,No,Next Day Air,No,No,46,Net Banking,Bi-Weekly
3365,50,Female,Scarf,Accessories,2805,Tamil Nadu,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly
3366,43,Female,Skirt,Clothing,4930,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months
3367,38,Female,Gloves,Accessories,5525,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,44,Female,T-shirt,Clothing,4080,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,PhonePe,Fortnightly
3369,30,Female,Sandals,Footwear,2125,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Net Banking,Every 3 Months
3370,47,Female,Sweater,Clothing,4335,Andhra Pradesh,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly
3371,30,Female,Belt,Accessories,2635,Bihar,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly
3372,49,Female,Hoodie,Clothing,8415,Colorado,S,Turquoise,Winter,4,No,Next Day Air,No,No,28,Google Pay,Annually
3373,56,Female,Socks,Clothing,2125,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,70,Female,Sandals,Footwear,4420,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,22,Female,Blouse,Clothing,3995,West Bengal,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51,Female,Boots,Footwear,8330,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually
3377,22,Female,Hat,Accessories,3910,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly
3378,37,Female,Shirt,Clothing,2720,Karnataka,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,Google Pay,Fortnightly
3379,49,Female,Shorts,Clothing,6375,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly
3380,61,Female,Handbag,Accessories,4335,Tennessee,L,Turquoise,Summer,5,No,Store Pickup,No,No,40,Cash,Weekly
3381,41,Female,Dress,Clothing,4420,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,Google Pay,Every 3 Months
3382,57,Female,Hat,Accessories,5610,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly
3383,34,Female,Sweater,Clothing,2975,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Net Banking,Weekly
3384,27,Female,Coat,Outerwear,3655,Gujarat,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,PhonePe,Bi-Weekly
3385,39,Female,Hoodie,Clothing,2040,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,PhonePe,Quarterly
3386,62,Female,Jewelry,Accessories,7055,Karnataka,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,Female,T-shirt,Clothing,5270,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly
3388,53,Female,Pants,Clothing,6630,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,35,Female,Sweater,Clothing,5185,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
3390,38,Female,Pants,Clothing,4845,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,PhonePe,Annually
3391,32,Female,Socks,Clothing,5950,Tamil Nadu,S,Red,Summer,3,No,Next Day Air,No,No,38,Google Pay,Annually
3392,47,Female,Hoodie,Clothing,4845,Maharastra,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,53,Female,Scarf,Accessories,6290,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,PhonePe,Bi-Weekly
3394,60,Female,Dress,Clothing,7650,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,Female,Sandals,Footwear,8330,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,Google Pay,Annually
3396,44,Female,Dress,Clothing,3655,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Female,Pants,Clothing,3145,Tennessee,XL,Black,Winter,5,No,Next Day Air,No,No,5,Google Pay,Quarterly
3398,19,Female,Blouse,Clothing,3230,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Net Banking,Bi-Weekly
3399,54,Female,Jeans,Clothing,5100,Maharastra,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly
3400,40,Female,Pants,Clothing,4675,Maharastra,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually
3401,39,Female,Sunglasses,Accessories,4335,West Bengal,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,PhonePe,Fortnightly
3402,44,Female,Backpack,Accessories,6035,West Bengal,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly
3403,22,Female,Hoodie,Clothing,5185,Punjab,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,Google Pay,Every 3 Months
3404,30,Female,Boots,Footwear,5525,Bihar,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Female,Gloves,Accessories,2890,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Female,Blouse,Clothing,7395,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Net Banking,Bi-Weekly
3407,57,Female,Sweater,Clothing,6715,Nebraska,M,Red,Spring,4,No,Store Pickup,No,No,24,PhonePe,Quarterly
3408,46,Female,Dress,Clothing,3910,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Female,Socks,Clothing,6120,Maharastra,L,Purple,Summer,4.4,No,Standard,No,No,11,Net Banking,Annually
3410,24,Female,Shirt,Clothing,7905,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Female,Sandals,Footwear,6460,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Net Banking,Bi-Weekly
3412,29,Female,Shoes,Footwear,4760,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Female,Sandals,Footwear,7055,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,PhonePe,Quarterly
3414,34,Female,Gloves,Accessories,7650,Gujarat,XL,Black,Winter,2.5,No,Express,No,No,16,Google Pay,Bi-Weekly
3415,27,Female,Boots,Footwear,7990,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Net Banking,Quarterly
3416,38,Female,Blouse,Clothing,5780,New York,M,Gold,Fall,3,No,2-Day Shipping,No,No,15,Net Banking,Annually
3417,25,Female,Sandals,Footwear,4505,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Net Banking,Every 3 Months
3418,54,Female,Coat,Outerwear,2975,Telangana,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Female,Jacket,Outerwear,2550,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Female,Jewelry,Accessories,2210,Kerala,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,PhonePe,Bi-Weekly
3421,19,Female,Hat,Accessories,5100,Karnataka,M,Purple,Winter,3.4,No,Express,No,No,35,Google Pay,Bi-Weekly
3422,57,Female,Shoes,Footwear,2550,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,Google Pay,Weekly
3423,19,Female,Coat,Outerwear,7735,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,PhonePe,Monthly
3424,33,Female,Boots,Footwear,6035,Telangana,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,Google Pay,Bi-Weekly
3425,33,Female,Scarf,Accessories,5440,Tamil Nadu,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,Female,Hat,Accessories,4590,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Female,Socks,Clothing,2975,Tamil Nadu,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,Female,T-shirt,Clothing,3230,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
3429,32,Female,Jewelry,Accessories,5865,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,PhonePe,Monthly
3430,27,Female,Skirt,Clothing,8160,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
3431,67,Female,Socks,Clothing,6205,Maharastra,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Net Banking,Every 3 Months
3432,46,Female,Belt,Accessories,4165,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,PhonePe,Annually
3433,36,Female,Boots,Footwear,3740,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,Google Pay,Every 3 Months
3434,62,Female,Socks,Clothing,7905,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,Google Pay,Annually
3435,31,Female,Pants,Clothing,6120,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,PhonePe,Fortnightly
3436,68,Female,Socks,Clothing,7735,Maharastra,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Female,Belt,Accessories,7055,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Net Banking,Monthly
3438,22,Female,Jacket,Outerwear,5270,Odisha,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,Google Pay,Annually
3439,26,Female,Shirt,Clothing,6035,Karnataka,M,Violet,Fall,3,No,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Female,Gloves,Accessories,7905,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,PhonePe,Quarterly
3441,45,Female,Handbag,Accessories,5355,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,Google Pay,Weekly
3442,64,Female,Sweater,Clothing,8160,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
3443,28,Female,Skirt,Clothing,6630,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,Google Pay,Weekly
3444,47,Female,Dress,Clothing,2040,Tennessee,L,Silver,Summer,5,No,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Female,Pants,Clothing,5355,Karnataka,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Net Banking,Bi-Weekly
3446,42,Female,Hat,Accessories,4930,Tamil Nadu,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually
3447,51,Female,Boots,Footwear,4675,Punjab,S,Purple,Spring,5,No,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Female,Sandals,Footwear,4930,Rajasthan,M,Blue,Fall,4.3,No,Express,No,No,3,Net Banking,Bi-Weekly
3449,18,Female,Coat,Outerwear,2380,Karnataka,S,Yellow,Winter,4.1,No,Express,No,No,32,Net Banking,Fortnightly
3450,48,Female,Blouse,Clothing,3145,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
3451,20,Female,Shorts,Clothing,6630,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,Google Pay,Monthly
3452,32,Female,Blouse,Clothing,6205,West Bengal,XL,Silver,Fall,3,No,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Female,Jacket,Outerwear,1700,Odisha,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,PhonePe,Fortnightly
3454,31,Female,Shirt,Clothing,5100,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,PhonePe,Bi-Weekly
3455,55,Female,Handbag,Accessories,6035,Punjab,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,Google Pay,Bi-Weekly
3456,49,Female,T-shirt,Clothing,7565,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,PhonePe,Annually
3457,42,Female,Hoodie,Clothing,4505,Telangana,M,Red,Fall,4.6,No,Express,No,No,21,PhonePe,Monthly
3458,64,Female,Jewelry,Accessories,7395,Maryland,M,Gray,Summer,3,No,Express,No,No,29,Cash,Fortnightly
3459,68,Female,Jewelry,Accessories,3145,Kerala,L,Violet,Spring,3.4,No,Standard,No,No,24,PhonePe,Quarterly
3460,68,Female,Hoodie,Clothing,3145,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,Google Pay,Annually
3461,41,Female,Scarf,Accessories,6630,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Net Banking,Bi-Weekly
3462,51,Female,Shoes,Footwear,1955,Kerala,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
3463,44,Female,Jeans,Clothing,6205,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Female,Jewelry,Accessories,2295,Andhra Pradesh,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,Google Pay,Fortnightly
3465,36,Female,Coat,Outerwear,5015,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,Google Pay,Annually
3466,19,Female,Backpack,Accessories,4505,Assam,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
3467,49,Female,Socks,Clothing,3570,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Net Banking,Annually
3468,18,Female,Scarf,Accessories,3825,Telangana,M,Charcoal,Fall,5,No,Next Day Air,No,No,5,Credit Card,Annually
3469,36,Female,Sunglasses,Accessories,7565,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3470,36,Female,Socks,Clothing,7225,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually
3471,19,Female,Coat,Outerwear,5865,Kerala,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,Sandals,Footwear,5610,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,31,Female,Blouse,Clothing,3570,Georgia,S,White,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Female,Dress,Clothing,3400,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly
3475,41,Female,Pants,Clothing,6970,Andhra Pradesh,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,PhonePe,Monthly
3476,48,Female,Sneakers,Footwear,7480,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
3477,68,Female,Boots,Footwear,8415,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3478,53,Female,Handbag,Accessories,7225,Karnataka,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Female,Handbag,Accessories,4845,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,Google Pay,Quarterly
3480,46,Female,Sweater,Clothing,4760,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
3481,21,Female,Sandals,Footwear,6715,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,Google Pay,Monthly
3482,52,Female,Socks,Clothing,5695,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,66,Female,Gloves,Accessories,5185,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Female,Hoodie,Clothing,3145,Telangana,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Female,Dress,Clothing,6375,Bihar,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Female,Shirt,Clothing,1785,Telangana,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Female,Shorts,Clothing,7565,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,Google Pay,Weekly
3488,25,Female,Sandals,Footwear,2040,Kerala,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Net Banking,Annually
3489,62,Female,Sweater,Clothing,2295,Gujarat,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Female,Dress,Clothing,2210,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,Google Pay,Every 3 Months
3491,62,Female,Boots,Footwear,6970,Tamil Nadu,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly
3492,22,Female,Pants,Clothing,2380,Andhra Pradesh,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3493,48,Female,Gloves,Accessories,5525,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Net Banking,Annually
3494,48,Female,Pants,Clothing,6970,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,Female,Scarf,Accessories,3230,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,Google Pay,Quarterly
3496,24,Female,Shorts,Clothing,2805,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3497,39,Female,Shoes,Footwear,3230,Idaho,M,Pink,Summer,4,No,Free Shipping,No,No,22,Google Pay,Monthly
3498,35,Female,Handbag,Accessories,4080,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,PhonePe,Every 3 Months
3499,47,Female,Sandals,Footwear,2975,Karnataka,M,Lavender,Summer,3.8,No,Standard,No,No,2,Net Banking,Bi-Weekly
3500,22,Female,Socks,Clothing,2465,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,No,13,Google Pay,Every 3 Months
3501,38,Female,Shirt,Clothing,4080,Tamil Nadu,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,Female,Shoes,Footwear,7395,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Net Banking,Weekly
3503,31,Female,Backpack,Accessories,5270,Telangana,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Net Banking,Quarterly
3504,31,Female,Shirt,Clothing,8160,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3505,65,Female,Handbag,Accessories,3485,Hawaii,S,Violet,Fall,4,No,Next Day Air,No,No,50,PhonePe,Monthly
3506,48,Female,Jewelry,Accessories,3570,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Net Banking,Every 3 Months
3507,18,Female,Shirt,Clothing,4845,Bihar,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
3508,46,Female,Handbag,Accessories,5525,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,Female,Pants,Clothing,4590,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Net Banking,Weekly
3510,50,Female,T-shirt,Clothing,1870,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,PhonePe,Bi-Weekly
3511,49,Female,Sneakers,Footwear,8160,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,PhonePe,Monthly
3512,69,Female,Jewelry,Accessories,6885,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,3910,Karnataka,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3514,30,Female,Blouse,Clothing,6290,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,Female,Sneakers,Footwear,4250,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly
3516,19,Female,Dress,Clothing,6800,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,Female,Boots,Footwear,4760,South Carolina,S,White,Summer,4,No,Free Shipping,No,No,38,Google Pay,Bi-Weekly
3518,29,Female,Skirt,Clothing,5865,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
3519,50,Female,Shirt,Clothing,8245,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,Google Pay,Quarterly
3520,31,Female,Shorts,Clothing,5610,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Net Banking,Fortnightly
3521,41,Female,Hat,Accessories,5950,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Net Banking,Monthly
3522,52,Female,Shoes,Footwear,4250,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,PhonePe,Weekly
3523,27,Female,Pants,Clothing,7225,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3524,49,Female,Backpack,Accessories,5015,West Bengal,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
3525,69,Female,Pants,Clothing,6290,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,45,Female,Sunglasses,Accessories,3230,Kerala,L,Olive,Winter,3.5,No,Standard,No,No,47,Net Banking,Annually
3527,20,Female,Sweater,Clothing,8415,Telangana,M,Olive,Spring,3.8,No,Express,No,No,1,Google Pay,Every 3 Months
3528,25,Female,Blouse,Clothing,8245,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3529,38,Female,Scarf,Accessories,5695,Andhra Pradesh,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,Google Pay,Annually
3530,55,Female,T-shirt,Clothing,1700,Maharastra,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Net Banking,Weekly
3531,62,Female,Sunglasses,Accessories,3825,Odisha,L,Black,Spring,3.4,No,Express,No,No,37,Google Pay,Weekly
3532,54,Female,Shoes,Footwear,4420,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
3533,61,Female,Pants,Clothing,5780,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
3534,50,Female,Sneakers,Footwear,8330,Telangana,L,Yellow,Fall,4.7,No,Standard,No,No,30,PhonePe,Fortnightly
3535,65,Female,Shoes,Footwear,7055,Gujarat,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly
3536,68,Female,Shorts,Clothing,4335,Mississippi,M,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly
3537,55,Female,Handbag,Accessories,1785,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,PhonePe,Monthly
3538,57,Female,Handbag,Accessories,7820,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
3539,56,Female,Shoes,Footwear,5355,Assam,S,White,Spring,4.5,No,Store Pickup,No,No,21,PhonePe,Monthly
3540,29,Female,Jewelry,Accessories,4760,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,Female,Shorts,Clothing,8075,West Bengal,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Net Banking,Weekly
3542,59,Female,Blouse,Clothing,5610,Kerala,M,Olive,Winter,4,No,Next Day Air,No,No,22,Google Pay,Annually
3543,62,Female,Coat,Outerwear,2380,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,PhonePe,Weekly
3544,58,Female,Hat,Accessories,7055,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,Google Pay,Every 3 Months
3545,64,Female,Socks,Clothing,4675,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
3546,48,Female,Sandals,Footwear,2380,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
3547,60,Female,Scarf,Accessories,6715,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Net Banking,Bi-Weekly
3548,52,Female,Scarf,Accessories,2635,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually
3549,63,Female,Blouse,Clothing,3145,Utah,M,Red,Fall,3,No,Standard,No,No,47,Debit Card,Fortnightly
3550,44,Female,T-shirt,Clothing,2890,Tamil Nadu,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Net Banking,Fortnightly
3551,63,Female,Shoes,Footwear,6290,Kerala,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3552,66,Female,Gloves,Accessories,2635,Maharastra,L,Black,Spring,2.6,No,Store Pickup,No,No,20,PhonePe,Weekly
3553,22,Female,Sunglasses,Accessories,5610,Karnataka,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,Google Pay,Quarterly
3554,62,Female,Shoes,Footwear,8415,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Net Banking,Weekly
3555,39,Female,Dress,Clothing,4675,Punjab,M,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3556,25,Female,Blouse,Clothing,1955,Gujarat,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3557,70,Female,Sweater,Clothing,7480,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
3558,52,Female,Jacket,Outerwear,2210,West Bengal,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,Google Pay,Every 3 Months
3559,68,Female,Backpack,Accessories,7990,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,PhonePe,Quarterly
3560,18,Female,Shorts,Clothing,2125,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,13,PhonePe,Every 3 Months
3561,18,Female,Socks,Clothing,8160,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually
3562,63,Female,Sneakers,Footwear,2465,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
