customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
3265,28,Female,Pants,Clothing,4250,Andhra Pradesh,S,Charcoal,Winter,4.0,No,Express,No,39,Cash,Bi-Weekly,Young-adults,14
3266,40,Female,Sunglasses,Accessories,8500,Alabama,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly,Adults,14
3267,49,Female,Coat,Outerwear,6290,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,33,Net Banking,Weekly,Middle-aged,7
3268,37,Female,Hoodie,Clothing,3825,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,42,Credit Card,Quarterly,Adults,90
3269,22,Female,Dress,Clothing,8245,Rajasthan,M,Cyan,Fall,2.8,No,Free Shipping,No,5,Net Banking,Every 3 Months,Young-adults,90
3270,27,Female,Blouse,Clothing,5100,Ohio,M,Blue,Winter,4.9,No,Express,No,25,Cash,Monthly,Young-adults,30
3271,59,Female,Socks,Clothing,2125,Bihar,M,Indigo,Winter,4.7,No,Express,No,48,Google Pay,Annually,Seniors,365
3272,35,Female,Socks,Clothing,4675,West Bengal,XL,Magenta,Spring,4.4,No,Standard,No,30,Credit Card,Weekly,Adults,7
3273,58,Female,Shoes,Footwear,8415,Telangana,M,Lavender,Winter,3.1,No,Next Day Air,No,34,Google Pay,Quarterly,Seniors,90
3274,58,Female,Belt,Accessories,3825,West Bengal,S,Orange,Summer,2.6,No,Free Shipping,No,34,Google Pay,Every 3 Months,Seniors,90
3275,46,Female,Sweater,Clothing,1700,Odisha,M,Cyan,Spring,3.9,No,Store Pickup,No,14,Cash,Fortnightly,Middle-aged,14
3276,43,Female,Pants,Clothing,7480,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,2,Debit Card,Weekly,Adults,7
3277,39,Female,Scarf,Accessories,8415,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,41,Google Pay,Every 3 Months,Adults,90
3278,59,Female,Skirt,Clothing,7310,Telangana,M,Blue,Spring,4.9,No,Store Pickup,No,3,Credit Card,Monthly,Seniors,30
3279,59,Female,Dress,Clothing,5950,Maharastra,M,Black,Summer,3.3,No,2-Day Shipping,No,18,Net Banking,Weekly,Seniors,7
3280,59,Female,Hat,Accessories,4250,Kerala,S,Red,Fall,3.0,No,Express,No,1,Debit Card,Fortnightly,Seniors,14
3281,45,Female,Handbag,Accessories,4845,New York,L,Red,Winter,2.7,No,Next Day Air,No,5,Google Pay,Monthly,Middle-aged,30
3282,27,Female,Pants,Clothing,5865,Tamil Nadu,L,Gold,Winter,3.1,No,Free Shipping,No,41,Net Banking,Annually,Young-adults,365
3283,24,Female,T-shirt,Clothing,7990,Andhra Pradesh,M,Red,Fall,4.8,No,Next Day Air,No,5,Credit Card,Monthly,Young-adults,30
3284,47,Female,Jacket,Outerwear,2040,North Carolina,L,Purple,Spring,2.9,No,Express,No,10,Debit Card,Every 3 Months,Middle-aged,90
3285,70,Female,Scarf,Accessories,6715,Karnataka,L,White,Spring,4.5,No,2-Day Shipping,No,20,PhonePe,Annually,Seniors,365
3286,58,Female,Hat,Accessories,2635,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,11,Cash,Weekly,Seniors,7
3287,45,Female,Jacket,Outerwear,5695,Bihar,L,Pink,Winter,5.0,No,Express,No,4,PhonePe,Fortnightly,Middle-aged,14
3288,24,Female,Skirt,Clothing,5355,Kerala,L,Black,Spring,4.3,No,2-Day Shipping,No,38,Credit Card,Weekly,Young-adults,7
3289,67,Female,Handbag,Accessories,5185,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,19,Credit Card,Bi-Weekly,Seniors,14
3290,31,Female,Backpack,Accessories,4250,Maharastra,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16,PhonePe,Every 3 Months,Young-adults,90
3291,52,Female,Coat,Outerwear,6970,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,2,Google Pay,Monthly,Middle-aged,30
3292,29,Female,Belt,Accessories,4335,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,11,Cash,Monthly,Young-adults,30
3293,62,Female,Handbag,Accessories,1955,Haryana,L,Gray,Spring,4.9,No,Standard,No,18,Net Banking,Fortnightly,Seniors,14
3294,19,Female,Coat,Outerwear,7735,Kerala,M,Gold,Spring,3.5,No,2-Day Shipping,No,47,Credit Card,Fortnightly,Young-adults,14
3295,62,Female,Sweater,Clothing,5100,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Net Banking,Bi-Weekly,Seniors,14
3296,70,Female,Blouse,Clothing,2890,Kerala,S,Lavender,Summer,2.8,No,Next Day Air,No,15,Cash,Weekly,Seniors,7
3297,20,Female,Blouse,Clothing,1955,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,47,PhonePe,Quarterly,Young-adults,90
3298,67,Female,Belt,Accessories,6970,Kerala,M,Violet,Fall,4.1,No,Free Shipping,No,47,Google Pay,Monthly,Seniors,30
3299,65,Female,Jacket,Outerwear,6205,New Mexico,M,Brown,Fall,3.5,No,Express,No,6,Net Banking,Every 3 Months,Seniors,90
3300,45,Female,Shorts,Clothing,2720,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,18,PhonePe,Monthly,Middle-aged,30
3301,26,Female,Hat,Accessories,6800,Odisha,M,Charcoal,Spring,4.0,No,Express,No,40,Net Banking,Bi-Weekly,Young-adults,14
3302,36,Female,Pants,Clothing,4930,Odisha,XL,Charcoal,Summer,2.5,No,Free Shipping,No,31,Credit Card,Fortnightly,Adults,14
3303,36,Female,Blouse,Clothing,6970,Alabama,XL,Beige,Winter,4.2,No,Standard,No,31,PhonePe,Bi-Weekly,Adults,14
3304,20,Female,Belt,Accessories,5100,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,4,Credit Card,Fortnightly,Young-adults,14
3305,30,Female,Handbag,Accessories,6715,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,36,Net Banking,Every 3 Months,Young-adults,90
3306,34,Female,Hoodie,Clothing,3485,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,31,Google Pay,Bi-Weekly,Adults,14
3307,63,Female,Jacket,Outerwear,3315,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,6,PhonePe,Fortnightly,Seniors,14
3308,18,Female,Scarf,Accessories,3060,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,1,Cash,Monthly,Young-adults,30
3309,55,Female,Jeans,Clothing,5950,Utah,M,Pink,Fall,2.6,No,Express,No,29,Cash,Monthly,Middle-aged,30
3310,48,Female,Handbag,Accessories,3995,Telangana,M,Blue,Summer,3.1,No,Store Pickup,No,19,Google Pay,Monthly,Middle-aged,30
3311,45,Female,Jacket,Outerwear,2295,Assam,M,Pink,Winter,3.6,No,Free Shipping,No,12,Google Pay,Fortnightly,Middle-aged,14
3312,29,Female,Hat,Accessories,4420,Tamil Nadu,L,Blue,Summer,4.0,No,Express,No,18,Net Banking,Annually,Young-adults,365
3313,55,Female,Sneakers,Footwear,6375,Punjab,L,Black,Summer,3.9,No,Next Day Air,No,45,Cash,Quarterly,Middle-aged,90
3314,55,Female,Hat,Accessories,2550,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly,Middle-aged,30
3315,55,Female,Socks,Clothing,7990,Kansas,M,Violet,Spring,3.3,No,Standard,No,8,Credit Card,Quarterly,Middle-aged,90
3316,48,Female,Scarf,Accessories,5780,Karnataka,S,Gold,Summer,2.9,No,Standard,No,4,Google Pay,Every 3 Months,Middle-aged,90
3317,42,Female,Socks,Clothing,3825,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,5,Debit Card,Fortnightly,Adults,14
3318,21,Female,Hat,Accessories,5695,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,30,Cash,Quarterly,Young-adults,90
3319,45,Female,Jacket,Outerwear,3910,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,15,Google Pay,Monthly,Middle-aged,30
3320,23,Female,Shorts,Clothing,2635,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,17,Credit Card,Every 3 Months,Young-adults,90
3321,66,Female,Blouse,Clothing,3740,Bihar,XL,Silver,Fall,4.2,No,2-Day Shipping,No,45,Cash,Every 3 Months,Seniors,90
3322,32,Female,Coat,Outerwear,8500,Andhra Pradesh,S,Charcoal,Winter,4.3,No,Next Day Air,No,3,PhonePe,Annually,Adults,365
3323,52,Female,Sweater,Clothing,7820,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,43,Google Pay,Weekly,Middle-aged,7
3324,54,Female,Handbag,Accessories,6630,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4,Credit Card,Monthly,Middle-aged,30
3325,37,Female,T-shirt,Clothing,2720,Haryana,S,Red,Fall,3.3,No,Standard,No,41,PhonePe,Weekly,Adults,7
3326,29,Female,Sandals,Footwear,8245,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,16,PhonePe,Monthly,Young-adults,30
3327,47,Female,Gloves,Accessories,8075,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,10,Debit Card,Annually,Middle-aged,365
3328,47,Female,Shorts,Clothing,5440,Connecticut,M,Black,Spring,4.1,No,Express,No,2,Debit Card,Quarterly,Middle-aged,90
3329,42,Female,Sandals,Footwear,2975,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,11,Cash,Bi-Weekly,Adults,14
3330,34,Female,Backpack,Accessories,4590,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,Bi-Weekly,Adults,14
3331,38,Female,Sneakers,Footwear,8160,Haryana,M,Black,Spring,3.2,No,2-Day Shipping,No,41,Net Banking,Quarterly,Adults,90
3332,55,Female,Sunglasses,Accessories,4930,Andhra Pradesh,M,Pink,Summer,3.5,No,Free Shipping,No,39,Google Pay,Quarterly,Middle-aged,90
3333,27,Female,T-shirt,Clothing,1955,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1,Google Pay,Bi-Weekly,Young-adults,14
3334,55,Female,Jeans,Clothing,2975,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,Google Pay,Monthly,Middle-aged,30
3335,66,Female,Shirt,Clothing,1955,Andhra Pradesh,M,Beige,Summer,3.4,No,Free Shipping,No,21,Credit Card,Annually,Seniors,365
3336,44,Female,Hat,Accessories,7990,Telangana,XL,Cyan,Winter,3.5,No,Express,No,48,Net Banking,Quarterly,Adults,90
3337,39,Female,Blouse,Clothing,3825,Maharastra,M,Brown,Fall,4.0,No,Free Shipping,No,24,Debit Card,Annually,Adults,365
3338,23,Female,Jacket,Outerwear,1955,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,45,Net Banking,Bi-Weekly,Young-adults,14
3339,29,Female,Skirt,Clothing,7990,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly,Young-adults,30
3340,20,Female,Gloves,Accessories,8415,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,35,Cash,Fortnightly,Young-adults,14
3341,42,Female,T-shirt,Clothing,3060,Kerala,XL,Maroon,Fall,4.4,No,Free Shipping,No,47,Credit Card,Fortnightly,Adults,14
3342,55,Female,Jacket,Outerwear,4250,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,35,Credit Card,Monthly,Middle-aged,30
3343,66,Female,Jacket,Outerwear,6885,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,45,Credit Card,Weekly,Seniors,7
3344,24,Female,Shorts,Clothing,2635,Karnataka,XL,Green,Winter,3.6,No,2-Day Shipping,No,6,Cash,Bi-Weekly,Young-adults,14
3345,62,Female,Hat,Accessories,4080,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,20,Cash,Annually,Seniors,365
3346,28,Female,Handbag,Accessories,7735,Tamil Nadu,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,3,PhonePe,Bi-Weekly,Young-adults,14
3347,30,Female,Jeans,Clothing,8415,Odisha,M,Black,Summer,3.4,No,Express,No,30,PhonePe,Quarterly,Young-adults,90
3348,22,Female,Shoes,Footwear,5950,Assam,XL,Cyan,Summer,4.4,No,Standard,No,28,Google Pay,Bi-Weekly,Young-adults,14
3349,28,Female,T-shirt,Clothing,6290,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,15,Cash,Every 3 Months,Young-adults,90
3350,35,Female,Jewelry,Accessories,6715,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29,Google Pay,Quarterly,Adults,90
3351,45,Female,Handbag,Accessories,2805,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,15,Cash,Bi-Weekly,Middle-aged,14
3352,43,Female,Shirt,Clothing,4165,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,18,Net Banking,Fortnightly,Adults,14
3353,55,Female,Belt,Accessories,8160,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,7,Net Banking,Bi-Weekly,Middle-aged,14
3354,31,Female,Dress,Clothing,5610,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,19,Credit Card,Every 3 Months,Young-adults,90
3355,42,Female,Skirt,Clothing,3825,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,15,Google Pay,Weekly,Adults,7
3356,40,Female,Blouse,Clothing,2380,Gujarat,M,Peach,Spring,2.6,No,Store Pickup,No,3,Net Banking,Bi-Weekly,Adults,14
3357,39,Female,Jeans,Clothing,4080,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13,Google Pay,Bi-Weekly,Adults,14
3358,41,Female,Hoodie,Clothing,5695,Rajasthan,M,Pink,Winter,3.5,No,Free Shipping,No,37,Credit Card,Monthly,Adults,30
3359,56,Female,T-shirt,Clothing,5015,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26,Cash,Annually,Middle-aged,365
3360,43,Female,Sunglasses,Accessories,6290,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,29,Debit Card,Monthly,Adults,30
3361,22,Female,Jacket,Outerwear,6885,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,47,Cash,Every 3 Months,Young-adults,90
3362,47,Female,Shoes,Footwear,2210,Tamil Nadu,M,Silver,Spring,4.1,No,Free Shipping,No,47,Credit Card,Bi-Weekly,Middle-aged,14
3363,50,Female,Handbag,Accessories,5185,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,48,PhonePe,Fortnightly,Middle-aged,14
3364,58,Female,Sweater,Clothing,1955,Andhra Pradesh,M,Turquoise,Winter,3.0,No,Next Day Air,No,46,Net Banking,Bi-Weekly,Seniors,14
3365,50,Female,Scarf,Accessories,2805,Tamil Nadu,M,Peach,Fall,3.2,No,Standard,No,7,Credit Card,Monthly,Middle-aged,30
3366,43,Female,Skirt,Clothing,4930,Tennessee,L,Teal,Fall,3.9,No,Express,No,45,Credit Card,Every 3 Months,Adults,90
3367,38,Female,Gloves,Accessories,5525,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,47,Debit Card,Quarterly,Adults,90
3368,44,Female,T-shirt,Clothing,4080,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,6,PhonePe,Fortnightly,Adults,14
3369,30,Female,Sandals,Footwear,2125,Nebraska,M,Blue,Spring,4.8,No,Express,No,29,Net Banking,Every 3 Months,Young-adults,90
3370,47,Female,Sweater,Clothing,4335,Andhra Pradesh,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,Monthly,Middle-aged,30
3371,30,Female,Belt,Accessories,2635,Bihar,M,Charcoal,Summer,2.8,No,Store Pickup,No,46,Cash,Fortnightly,Young-adults,14
3372,49,Female,Hoodie,Clothing,8415,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,28,Google Pay,Annually,Middle-aged,365
3373,56,Female,Socks,Clothing,2125,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,Every 3 Months,Middle-aged,90
3374,70,Female,Sandals,Footwear,4420,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,12,Debit Card,Every 3 Months,Seniors,90
3375,22,Female,Blouse,Clothing,3995,West Bengal,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41,Debit Card,Annually,Young-adults,365
3376,51,Female,Boots,Footwear,8330,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,8,Credit Card,Annually,Middle-aged,365
3377,22,Female,Hat,Accessories,3910,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,24,Cash,Quarterly,Young-adults,90
3378,37,Female,Shirt,Clothing,2720,Karnataka,M,Yellow,Winter,4.6,No,Next Day Air,No,18,Google Pay,Fortnightly,Adults,14
3379,49,Female,Shorts,Clothing,6375,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,6,Cash,Quarterly,Middle-aged,90
3380,61,Female,Handbag,Accessories,4335,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,40,Cash,Weekly,Seniors,7
3381,41,Female,Dress,Clothing,4420,North Dakota,L,Blue,Summer,3.8,No,Standard,No,6,Google Pay,Every 3 Months,Adults,90
3382,57,Female,Hat,Accessories,5610,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,27,Credit Card,Quarterly,Middle-aged,90
3383,34,Female,Sweater,Clothing,2975,Nebraska,M,Maroon,Spring,2.8,No,Express,No,2,Net Banking,Weekly,Adults,7
3384,27,Female,Coat,Outerwear,3655,Gujarat,M,Pink,Fall,2.6,No,Next Day Air,No,39,PhonePe,Bi-Weekly,Young-adults,14
3385,39,Female,Hoodie,Clothing,2040,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9,PhonePe,Quarterly,Adults,90
3386,62,Female,Jewelry,Accessories,7055,Karnataka,M,Olive,Winter,2.8,No,Standard,No,16,Credit Card,Every 3 Months,Seniors,90
3387,34,Female,T-shirt,Clothing,5270,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,36,Cash,Quarterly,Adults,90
3388,53,Female,Pants,Clothing,6630,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,2,Credit Card,Bi-Weekly,Middle-aged,14
3389,35,Female,Sweater,Clothing,5185,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,21,Credit Card,Weekly,Adults,7
3390,38,Female,Pants,Clothing,4845,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,39,PhonePe,Annually,Adults,365
3391,32,Female,Socks,Clothing,5950,Tamil Nadu,S,Red,Summer,3.0,No,Next Day Air,No,38,Google Pay,Annually,Adults,365
3392,47,Female,Hoodie,Clothing,4845,Maharastra,M,Silver,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,Every 3 Months,Middle-aged,90
3393,53,Female,Scarf,Accessories,6290,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,PhonePe,Bi-Weekly,Middle-aged,14
3394,60,Female,Dress,Clothing,7650,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly,Seniors,30
3395,31,Female,Sandals,Footwear,8330,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,Google Pay,Annually,Young-adults,365
3396,44,Female,Dress,Clothing,3655,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15,Debit Card,Every 3 Months,Adults,90
3397,29,Female,Pants,Clothing,3145,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,5,Google Pay,Quarterly,Young-adults,90
3398,19,Female,Blouse,Clothing,3230,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Net Banking,Bi-Weekly,Young-adults,14
3399,54,Female,Jeans,Clothing,5100,Maharastra,L,Pink,Winter,3.8,No,Standard,No,44,Cash,Fortnightly,Middle-aged,14
3400,40,Female,Pants,Clothing,4675,Maharastra,XL,Yellow,Winter,3.3,No,Standard,No,36,Debit Card,Annually,Adults,365
3401,39,Female,Sunglasses,Accessories,4335,West Bengal,M,Lavender,Fall,4.8,No,Free Shipping,No,18,PhonePe,Fortnightly,Adults,14
3402,44,Female,Backpack,Accessories,6035,West Bengal,L,Peach,Winter,3.4,No,Standard,No,39,Credit Card,Weekly,Adults,7
3403,22,Female,Hoodie,Clothing,5185,Punjab,M,Black,Spring,4.4,No,2-Day Shipping,No,11,Google Pay,Every 3 Months,Young-adults,90
3404,30,Female,Boots,Footwear,5525,Bihar,M,Olive,Summer,3.9,No,Standard,No,1,Cash,Bi-Weekly,Young-adults,14
3405,69,Female,Gloves,Accessories,2890,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,34,Credit Card,Annually,Seniors,365
3406,28,Female,Blouse,Clothing,7395,Washington,M,White,Summer,4.2,No,Store Pickup,No,47,Net Banking,Bi-Weekly,Young-adults,14
3407,57,Female,Sweater,Clothing,6715,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24,PhonePe,Quarterly,Middle-aged,90
3408,46,Female,Dress,Clothing,3910,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,20,Cash,Quarterly,Middle-aged,90
3409,48,Female,Socks,Clothing,6120,Maharastra,L,Purple,Summer,4.4,No,Standard,No,11,Net Banking,Annually,Middle-aged,365
3410,24,Female,Shirt,Clothing,7905,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,Every 3 Months,Young-adults,90
3411,50,Female,Sandals,Footwear,6460,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,38,Net Banking,Bi-Weekly,Middle-aged,14
3412,29,Female,Shoes,Footwear,4760,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,45,Cash,Weekly,Young-adults,7
3413,61,Female,Sandals,Footwear,7055,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,31,PhonePe,Quarterly,Seniors,90
3414,34,Female,Gloves,Accessories,7650,Gujarat,XL,Black,Winter,2.5,No,Express,No,16,Google Pay,Bi-Weekly,Adults,14
3415,27,Female,Boots,Footwear,7990,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3,Net Banking,Quarterly,Young-adults,90
3416,38,Female,Blouse,Clothing,5780,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,15,Net Banking,Annually,Adults,365
3417,25,Female,Sandals,Footwear,4505,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,11,Net Banking,Every 3 Months,Young-adults,90
3418,54,Female,Coat,Outerwear,2975,Telangana,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly,Middle-aged,14
3419,53,Female,Jacket,Outerwear,2550,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,35,Debit Card,Annually,Middle-aged,365
3420,23,Female,Jewelry,Accessories,2210,Kerala,L,Indigo,Winter,3.1,No,Store Pickup,No,5,PhonePe,Bi-Weekly,Young-adults,14
3421,19,Female,Hat,Accessories,5100,Karnataka,M,Purple,Winter,3.4,No,Express,No,35,Google Pay,Bi-Weekly,Young-adults,14
3422,57,Female,Shoes,Footwear,2550,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,27,Google Pay,Weekly,Middle-aged,7
3423,19,Female,Coat,Outerwear,7735,New York,L,Beige,Winter,3.2,No,Next Day Air,No,9,PhonePe,Monthly,Young-adults,30
3424,33,Female,Boots,Footwear,6035,Telangana,M,Brown,Spring,3.8,No,Next Day Air,No,21,Google Pay,Bi-Weekly,Adults,14
3425,33,Female,Scarf,Accessories,5440,Tamil Nadu,L,Green,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,Monthly,Adults,30
3426,38,Female,Hat,Accessories,4590,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly,Adults,14
3427,47,Female,Socks,Clothing,2975,Tamil Nadu,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,Annually,Middle-aged,365
3428,39,Female,T-shirt,Clothing,3230,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually,Adults,365
3429,32,Female,Jewelry,Accessories,5865,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,20,PhonePe,Monthly,Adults,30
3430,27,Female,Skirt,Clothing,8160,Alaska,S,Purple,Winter,4.6,No,Express,No,34,Debit Card,Weekly,Young-adults,7
3431,67,Female,Socks,Clothing,6205,Maharastra,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Net Banking,Every 3 Months,Seniors,90
3432,46,Female,Belt,Accessories,4165,New Mexico,S,Green,Summer,4.2,No,Express,No,20,PhonePe,Annually,Middle-aged,365
3433,36,Female,Boots,Footwear,3740,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,Google Pay,Every 3 Months,Adults,90
3434,62,Female,Socks,Clothing,7905,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,28,Google Pay,Annually,Seniors,365
3435,31,Female,Pants,Clothing,6120,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,6,PhonePe,Fortnightly,Young-adults,14
3436,68,Female,Socks,Clothing,7735,Maharastra,M,Beige,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,Bi-Weekly,Seniors,14
3437,57,Female,Belt,Accessories,7055,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,41,Net Banking,Monthly,Middle-aged,30
3438,22,Female,Jacket,Outerwear,5270,Odisha,S,Green,Winter,3.5,No,2-Day Shipping,No,50,Google Pay,Annually,Young-adults,365
3439,26,Female,Shirt,Clothing,6035,Karnataka,M,Violet,Fall,3.0,No,Store Pickup,No,33,Credit Card,Monthly,Young-adults,30
3440,43,Female,Gloves,Accessories,7905,Idaho,M,Gray,Summer,4.5,No,Express,No,25,PhonePe,Quarterly,Adults,90
3441,45,Female,Handbag,Accessories,5355,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,Google Pay,Weekly,Middle-aged,7
3442,64,Female,Sweater,Clothing,8160,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,Annually,Seniors,365
3443,28,Female,Skirt,Clothing,6630,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,Google Pay,Weekly,Young-adults,7
3444,47,Female,Dress,Clothing,2040,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,Bi-Weekly,Middle-aged,14
3445,53,Female,Pants,Clothing,5355,Karnataka,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Net Banking,Bi-Weekly,Middle-aged,14
3446,42,Female,Hat,Accessories,4930,Tamil Nadu,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,Annually,Adults,365
3447,51,Female,Boots,Footwear,4675,Punjab,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,Weekly,Middle-aged,7
3448,62,Female,Sandals,Footwear,4930,Rajasthan,M,Blue,Fall,4.3,No,Express,No,3,Net Banking,Bi-Weekly,Seniors,14
3449,18,Female,Coat,Outerwear,2380,Karnataka,S,Yellow,Winter,4.1,No,Express,No,32,Net Banking,Fortnightly,Young-adults,14
3450,48,Female,Blouse,Clothing,3145,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,Monthly,Middle-aged,30
3451,20,Female,Shorts,Clothing,6630,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,Google Pay,Monthly,Young-adults,30
3452,32,Female,Blouse,Clothing,6205,West Bengal,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,Annually,Adults,365
3453,26,Female,Jacket,Outerwear,1700,Odisha,M,Indigo,Spring,3.7,No,Next Day Air,No,3,PhonePe,Fortnightly,Young-adults,14
3454,31,Female,Shirt,Clothing,5100,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,PhonePe,Bi-Weekly,Young-adults,14
